date,year,NDVI,NDWI,EVI,total_mangrove_area_ha,total_carbon_stock_tonnes,total_CO2_absorption_tonnes_per_year
2021-09-14,2021,0.690248845557532,-0.5576197232095218,1355476154.65417,194147.6916325878,86784018.15976675,1941476.9163258781
2021-09-21,2021,0.6889364649547117,-0.5554348484267667,336979347.39217263,478874.22798084025,214056779.9074356,4788742.279808402
2021-09-28,2021,0.6210597127915448,-0.49351179051585525,642171074.9069027,529311.6782483456,236602320.1770105,5293116.782483457
2021-10-05,2021,0.5892189692891853,-0.4644139157488347,0.4941581920144952,522578.91412545776,233592774.61407962,5225789.141254578
2021-10-12,2021,0.6398051415027955,-0.5188984633963495,0.48375616714119263,607392.7034419053,271504538.4385317,6073927.034419053
2021-10-19,2021,0.665858827865523,-0.5458402344508337,0.48546684047211913,616398.9674444433,275530338.4476661,6163989.674444432
2021-10-26,2021,0.6536693071426181,-0.5428780752187994,0.47534758760996093,592579.0298069774,264882826.32371888,5925790.298069773
2021-11-02,2021,0.7297631193960994,-0.6281395678196338,0.4377316777219861,647776.1188350683,289555925.1192755,6477761.188350683
2021-11-09,2021,0.700290629676331,-0.6027833449422088,0.41336553441135776,644533.186930794,288106334.55806494,6445331.869307941
2021-11-16,2021,0.661183075953394,-0.5849728210665986,0.3920962554951317,633033.1665322945,282965825.4399356,6330331.6653229445
2021-11-23,2021,0.6405194365971204,-0.5572457834250606,0.40465411204548946,607205.6059174075,271420905.84508115,6072056.059174076
2021-11-30,2021,0.6974371377178913,-0.6002180193608535,237176642.65598744,479130.0390569303,214171127.45844784,4791300.390569303
2021-12-07,2021,0.6688462159473841,-0.5863808879439868,0.42104675890187393,573377.4703120852,256299729.2295021,5733774.703120852
2021-12-14,2021,0.6351076975979497,-0.5566181871477114,0.40488066645115744,558733.7212198765,249753973.3852848,5587337.212198766
2021-12-21,2021,0.6031196575961654,-0.5171585423705577,0.40168422134379905,555979.3858455701,248522785.47296986,5559793.858455701
2021-12-28,2021,0.673228614222516,-0.5919005135987602,0.3929509371701681,588754.9438430597,263173459.89784768,5887549.438430597
2022-01-04,2022,0.6762398514676994,-0.594339477286114,0.38922876669047257,588366.5122571172,262999830.9789314,5883665.122571172
2022-01-11,2022,0.7108113015341581,-0.583813479743574,0.49574634750270835,247066.19036350207,110438587.09248543,2470661.903635021
2022-01-18,2022,0.4336049677748573,-0.36619754259677506,0.5012298834953504,406637.27703992196,181766862.83684513,4066372.7703992194
2022-01-25,2022,0.42047629352201027,-0.36197958342949205,0.4915725762096335,356684.7933037839,159438102.6067914,3566847.9330378394
